,Strong1,Strong2,Strong_alone,Weak,Weakest,Domain,Subdomain,median_alpha,n,median_ntail,median_meandeg
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060410_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,1442.0,4.0399374252323552
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060417_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.120000000000001,,1465.0,4.1012762453684646
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060424_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.080000000000001,,1441.0,4.0641535298149414
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060501_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1459.0,4.0717775444043651
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060508_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1451.0,4.0707217430776215
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060515_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,1865.0,4.0576295759333094
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060522_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1378.0,4.0365842615231369
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060529_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,1467.0,4.0634491460502007
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060605_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,22205,1474.0,4.0532312542220224
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060612_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,1421.0,4.0781320161652443
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060619_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,1488.0,4.0651979222640158
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060626_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1417.0,4.0503651924541826
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060703_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1392.0,4.0122907018168865
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060710_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1494.0,4.0593529988414581
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060717_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1453.0,4.0201237700903789
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060724_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1241.0,4.0779577028581544
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060731_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.140000000000001,,1707.0,4.0404593639575968
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060807_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1502.0,4.0881705276138467
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060814_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1494.0,4.0613151528480316
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060821_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1236.0,4.0516066640291877
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060828_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1459.0,4.0772058823529411
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060904_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1269.0,4.1094336329522649
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060911_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1006.0,4.1099934683213588
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060918_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,23001,1532.0,4.0749532629016132
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20060925_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1556.0,4.0924445980387922
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061002_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1520.0,4.0455764075067027
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061009_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1550.0,4.0986419486958399
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061016_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1394.5,4.0096356519120748
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061023_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1558.0,4.0464239828693787
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061030_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,23353,1529.0,3.9956322528154842
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061106_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1544.0,3.9414279606669518
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061113_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.2600000000000007,,1658.0,3.3219231774235696
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061120_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1518.0,4.0681327062412613
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061127_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1303.0,4.0790386730980792
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061204_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.140000000000001,,2038.0,4.0381185817521024
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061211_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,825.0,4.0909893621494344
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061218_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1604.0,4.0818958298442469
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20061225_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1593.0,4.1047746467095907
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070101_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1356.0,4.1087744138591598
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070108_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.120000000000001,,1365.0,4.1063352178250749
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070115_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1612.0,4.0965942210009159
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070122_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1164.0,4.0747570396212307
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070129_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.120000000000001,,1449.0,4.1130775853821868
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070205_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1550.0,4.075884350923701
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070212_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,24191,1599.0,4.0696953412426105
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070219_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1544.0,4.037252235546215
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070226_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1616.0,4.0814092274766436
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070305_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1639.0,4.0754068863989534
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070312_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1645.0,4.0689232779388345
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070319_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1359.0,4.0895607529948661
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070326_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1676.0,4.1233644859813081
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070402_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1611.0,4.0944460221509997
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070409_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1100000000000008,,1616.0,4.1029221827575073
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070416_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1378.0,4.1031410023789361
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070423_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.080000000000001,,1669.0,4.0272470777912135
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070430_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1405.0,4.1041291201089347
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070507_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.1100000000000008,,1700.0,4.1011145858391469
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070514_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1612.0,4.0795536070147467
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070521_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,1685.0,4.0793422733077902
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070528_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,25158,1679.0,4.0729787741473888
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070604_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1445.0,4.0969720957846825
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070611_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,1449.0,4.0644702536146005
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070618_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1621.0,4.0712930761934869
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070625_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1643.0,4.1060271378983906
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070702_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1672.0,4.1074821386511742
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070709_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0700000000000007,,1717.0,4.1065580192744653
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070716_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.080000000000001,,1643.0,4.1106095694155513
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070723_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.1300000000000008,,1485.0,4.1085265256655852
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070730_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1416.0,4.099159402241594
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070806_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1774.0,4.1064715725571075
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070813_Technological_Communication_n5.gml,False,False,False,True,True,Technological,Communication,2.0900000000000007,,1776.0,4.0580035623015567
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070820_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,1764.0,4.0731129326754987
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070827_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1771.0,4.0606976744186047
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070903_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.100000000000001,,1786.0,4.0299368939510547
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070910_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1798.0,4.0497271539466606
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20070924_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1817.0,4.0671793106086689
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071001_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,1676.0,4.0703483043079745
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071008_Technological_Communication_n5.gml,False,False,False,True,True,Technological,Communication,2.100000000000001,,1829.0,4.0525874552244492
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071015_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.0900000000000007,,2037.0,4.0826414806915992
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071022_Technological_Communication_n5.gml,False,True,False,True,True,Technological,Communication,2.080000000000001,,1781.0,4.0373923925821984
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071029_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.100000000000001,,1819.0,4.0379876407476214
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071105_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1775.0,4.0325590179414545
/Volumes/Durodon/gmls/Technological/Communication/n5/CAIDA_AS_graphs_2004-2007_as-caida20071112_Technological_Communication_n5.gml,False,False,False,False,False,Technological,Communication,2.0900000000000007,,1778.0,4.0062904998294746
/Volumes/Durodon/gmls/Technological/Communication/n6/Internet_AS_graph_2006_Technological_Autonomous_n6.gml,True,True,True,True,True,Technological,Communication,2.0900000000000007,,2297.0,4.2186125506249184
/Volumes/Durodon/gmls/Technological/Communication/nn/Route_Views_AS_graphs_1997-2000_Union_Technological_Communication_nn.gml,True,True,True,True,True,Technological,Communication,2.180000000000001,6474,387.0,3.6950306330837304
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n2/ITC99_Benchmark_Circuits_b01_Technological_Digital_Circuit_n2.gml,False,False,False,False,True,Technological,Digital_Circuit,5.1400000000000032,46,14.0,3.8695652173913042
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n2/ITC99_Benchmark_Circuits_b02_Technological_Digital_Circuit_n2.gml,False,False,False,False,True,Technological,Digital_Circuit,4.1000000000000014,28,26.0,3.5714285714285716
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n2/ITC99_Benchmark_Circuits_b06_Technological_Digital_Circuit_n2.gml,False,False,False,False,True,Technological,Digital_Circuit,5.520000000000004,60,15.0,3.5666666666666669
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s1196_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.5900000000000025,593,442.0,3.5109612141652615
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s1238_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.5500000000000025,572,478.0,3.7517482517482517
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s1423_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,4.7900000000000036,827,573.0,3.0060459492140268
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s1488_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.8500000000000014,692,595.0,2.0404624277456649
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s1494_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.8500000000000014,686,603.0,2.0670553935860059
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s208_1_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,True,Technological,Digital_Circuit,4.9900000000000038,131,30.0,2.9007633587786259
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s208_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,True,Technological,Digital_Circuit,6.5000000000000044,125,35.0,2.8159999999999998
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s298_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,3.740000000000002,156,55.0,3.3846153846153846
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s344_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.4500000000000028,219,128.0,2.7762557077625569
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s349_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.4300000000000033,220,131.0,2.7999999999999998
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s382_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.3000000000000025,209,69.0,3.1866028708133971
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s386_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.240000000000002,185,141.0,3.8918918918918921
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s400_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.240000000000002,213,73.0,3.2582159624413145
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s420_1_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.2200000000000015,269,173.0,2.9739776951672861
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s420_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,6.5000000000000044,249,71.0,2.8433734939759034
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s444_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,True,Technological,Digital_Circuit,4.1000000000000014,232,32.0,3.2672413793103448
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s510_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.7600000000000025,249,201.0,3.5100401606425704
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s526_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,2.990000000000002,244,184.0,3.8688524590163933
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s526n_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,2.9800000000000018,245,183.0,3.8530612244897959
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s641_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.140000000000001,475,379.0,2.446315789473684
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s713_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.6000000000000032,489,99.0,2.5889570552147241
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s820_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,2.9400000000000017,336,294.0,2.3244047619047619
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s832_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,2.930000000000001,334,300.0,2.374251497005988
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s838_1_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,4.1400000000000015,545,353.0,3.0091743119266057
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s838_bench_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,6.5000000000000044,491,146.0,2.8676171079429733
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ISCAS89_Benchmark_Circuits__s953_bench_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.3000000000000025,492,153.0,3.2317073170731709
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b03_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,4.1800000000000015,149,139.0,3.6778523489932886
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b04_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.8000000000000025,737,79.0,3.639077340569878
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b05_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.5800000000000014,998,869.0,3.8637274549098195
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b07_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,4.0200000000000014,441,396.0,3.6553287981859413
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b08_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,3.6600000000000015,167,150.0,3.7005988023952097
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b09_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,1.9000000000000008,159,42.0,3.6981132075471699
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b11_Technological_Digital_Circuit_n3.gml,False,False,False,True,True,Technological,Digital_Circuit,3.3800000000000017,770,216.0,3.6753246753246751
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n3/ITC99_Benchmark_Circuits_b13_Technological_Digital_Circuit_n3.gml,False,False,False,False,False,Technological,Digital_Circuit,4.3800000000000026,362,317.0,3.430939226519337
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n4/ISCAS89_Benchmark_Circuits__s13207_1_bench_Technological_Digital_Circuit_n4.gml,False,False,False,False,False,Technological,Digital_Circuit,4.1000000000000014,9469,3185.0,2.5309958812968634
/Volumes/Durodon/gmls/Technological/Digital_Circuit/n4/ISCAS89_Benchmark_Circuits__s5378_bench_Technological_Digital_Circuit_n4.gml,False,False,False,False,False,Technological,Digital_Circuit,5.030000000000002,3263,641.0,2.7471651854121975
