,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
Route_Views_AS_graphs_1999-2000_as19990626_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10144.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990626_Technological_Communication_n4.gml,5310,2.14,5.0,540.0,-1763.76979925,0.566,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990627_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10138.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990627_Technological_Communication_n4.gml,5317,2.14,5.0,541.0,-1767.81680782,0.674,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990628_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10163.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990628_Technological_Communication_n4.gml,5322,2.14,5.0,543.0,-1773.44231301,0.634,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990629_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10196.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990629_Technological_Communication_n4.gml,5333,2.13,5.0,543.0,-1777.371941,0.795,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990630_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10210.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990630_Technological_Communication_n4.gml,5344,2.14,5.0,547.0,-1784.67171005,0.823,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990701_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10240.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990701_Technological_Communication_n4.gml,5349,2.13,5.0,545.0,-1786.17211141,0.867,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990702_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10328.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990702_Technological_Communication_n4.gml,5357,2.14,5.0,559.0,-1819.48316465,0.481,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990703_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10334.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990703_Technological_Communication_n4.gml,5354,2.13,5.0,554.0,-1813.46553043,0.939,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990704_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10318.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990704_Technological_Communication_n4.gml,5351,2.14,5.0,557.0,-1816.54820477,0.748,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990705_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10336.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990705_Technological_Communication_n4.gml,5349,2.14,5.0,561.0,-1826.80362712,0.843,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990706_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10332.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990706_Technological_Communication_n4.gml,5361,2.11,6.0,435.0,-1524.55299378,0.929,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990707_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10351.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990707_Technological_Communication_n4.gml,5362,2.11,6.0,436.0,-1527.4074652,0.833,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990708_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6528.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990708_Technological_Communication_n4.gml,3348,2.18,5.0,421.0,-1346.84450099,0.547,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990709_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10393.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990709_Technological_Communication_n4.gml,5373,2.12,6.0,439.0,-1534.76245838,0.766,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990710_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10410.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990710_Technological_Communication_n4.gml,5384,2.14,10.0,244.0,-975.357682779,0.846,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990711_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10395.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990711_Technological_Communication_n4.gml,5382,2.12,6.0,439.0,-1530.00071341,0.822,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990713_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10437.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990713_Technological_Communication_n4.gml,5394,2.11,6.0,439.0,-1536.45459086,0.767,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990714_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10428.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990714_Technological_Communication_n4.gml,5402,2.11,6.0,436.0,-1530.22461003,0.809,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990715_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10445.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990715_Technological_Communication_n4.gml,5408,2.14,5.0,563.0,-1837.22941725,0.609,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990716_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10439.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990716_Technological_Communication_n4.gml,5417,2.13,5.0,559.0,-1830.95628553,0.961,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990717_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10433.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990717_Technological_Communication_n4.gml,5413,2.13,5.0,558.0,-1823.61133883,0.586,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990718_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10434.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990718_Technological_Communication_n4.gml,5416,2.13,5.0,556.0,-1824.20533045,0.926,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990719_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10445.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990719_Technological_Communication_n4.gml,5420,2.13,5.0,558.0,-1825.3742076,0.794,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990720_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10455.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990720_Technological_Communication_n4.gml,5433,2.12,6.0,440.0,-1535.96432648,0.866,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990721_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10484.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990721_Technological_Communication_n4.gml,5437,2.13,5.0,559.0,-1832.15499943,0.816,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990722_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10496.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990722_Technological_Communication_n4.gml,5448,2.13,5.0,560.0,-1835.06778543,0.946,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990723_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10494.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990723_Technological_Communication_n4.gml,5451,2.13,5.0,559.0,-1831.86526898,0.927,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990724_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10504.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990724_Technological_Communication_n4.gml,5454,2.13,5.0,557.0,-1824.45222214,0.512,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990726_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10529.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990726_Technological_Communication_n4.gml,5465,2.13,5.0,561.0,-1833.98923855,0.611,1.0,2.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990727_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10535.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990727_Technological_Communication_n4.gml,5477,2.13,5.0,562.0,-1838.79401894,0.649,1.0,2.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990728_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10568.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990728_Technological_Communication_n4.gml,5482,2.16,10.0,252.0,-998.428384757,0.902,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990729_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10493.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990729_Technological_Communication_n4.gml,5471,2.13,8.0,317.0,-1197.46678008,0.966,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990730_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10565.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990730_Technological_Communication_n4.gml,5492,2.1,6.0,436.0,-1538.8708484,0.721,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990731_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10567.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990731_Technological_Communication_n4.gml,5492,2.13,5.0,558.0,-1831.44729999,0.674,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990801_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10516.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990801_Technological_Communication_n4.gml,5476,2.12,8.0,315.0,-1196.24408594,0.795,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990802_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10559.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990802_Technological_Communication_n4.gml,5482,2.1,6.0,435.0,-1534.71629538,0.561,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990804_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10570.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990804_Technological_Communication_n4.gml,5500,2.1,6.0,435.0,-1535.86871262,0.72,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990805_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10581.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990805_Technological_Communication_n4.gml,5505,2.13,5.0,557.0,-1827.14002426,0.819,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990806_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10584.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990806_Technological_Communication_n4.gml,5514,2.13,5.0,562.0,-1837.09008362,0.506,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990807_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10564.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990807_Technological_Communication_n4.gml,5504,2.13,5.0,558.0,-1831.28277343,0.794,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990808_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10608.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990808_Technological_Communication_n4.gml,5519,2.09,6.0,434.0,-1536.65839652,0.819,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990809_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10608.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990809_Technological_Communication_n4.gml,5514,2.13,8.0,319.0,-1206.59113201,0.868,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990810_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10565.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990810_Technological_Communication_n4.gml,5539,2.13,7.0,370.0,-1349.0383105,0.703,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990811_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10585.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990811_Technological_Communication_n4.gml,5541,2.12,7.0,369.0,-1348.32735695,0.726,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990812_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6684.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990812_Technological_Communication_n4.gml,3474,2.22,8.0,241.0,-875.344794711,0.654,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990813_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10627.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990813_Technological_Communication_n4.gml,5568,2.12,7.0,371.0,-1353.35481603,0.945,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990814_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10622.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990814_Technological_Communication_n4.gml,5566,2.12,7.0,370.0,-1350.54145504,0.716,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990815_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10588.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990815_Technological_Communication_n4.gml,5562,2.12,5.0,551.0,-1810.55053896,0.517,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990816_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10640.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990816_Technological_Communication_n4.gml,5570,2.12,7.0,371.0,-1353.49027853,0.833,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990817_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10568.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990817_Technological_Communication_n4.gml,5565,2.17,11.0,224.0,-905.695264544,0.796,2.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990818_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10653.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990818_Technological_Communication_n4.gml,5584,2.16,11.0,224.0,-909.575389818,0.95,2.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990819_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10686.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990819_Technological_Communication_n4.gml,5589,2.15,12.0,201.0,-837.562425337,0.848,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990820_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10732.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990820_Technological_Communication_n4.gml,5598,2.13,5.0,564.0,-1852.09716253,0.685,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990821_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10713.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990821_Technological_Communication_n4.gml,5596,2.13,7.0,375.0,-1366.76683412,0.707,1.0,0.0,0.0,0.0
Route_Views_AS_graphs_1999-2000_as19990822_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10730.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990822_Technological_Communication_n4.gml,5605,2.12,5.0,558.0,-1840.47630028,0.468,2.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990823_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10728.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990823_Technological_Communication_n4.gml,5599,2.12,5.0,559.0,-1842.97626867,0.693,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990824_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10754.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990824_Technological_Communication_n4.gml,5600,2.12,5.0,564.0,-1853.98950055,0.602,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990825_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10762.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990825_Technological_Communication_n4.gml,5608,2.12,5.0,561.0,-1850.75642731,0.788,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990826_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10770.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990826_Technological_Communication_n4.gml,5619,2.12,5.0,560.0,-1848.07222229,0.785,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990827_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10765.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990827_Technological_Communication_n4.gml,5615,2.13,5.0,563.0,-1848.34447248,0.608,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990828_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10800.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990828_Technological_Communication_n4.gml,5627,2.12,5.0,565.0,-1856.79582492,0.711,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990829_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,239.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990829_Technological_Communication_n4.gml,103,2.14,2.0,76.0,-169.365873896,0.104,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990830_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10802.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990830_Technological_Communication_n4.gml,5633,2.12,5.0,563.0,-1855.58901056,0.616,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990831_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,6308.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990831_Technological_Communication_n4.gml,3263,2.2,4.0,560.0,-1638.14339978,0.345,1.0,2.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990901_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10852.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990901_Technological_Communication_n4.gml,5654,2.11,5.0,562.0,-1857.41242579,0.813,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990902_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10823.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990902_Technological_Communication_n4.gml,5654,2.11,5.0,560.0,-1849.26505659,0.793,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990903_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10861.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990903_Technological_Communication_n4.gml,5666,2.11,5.0,561.0,-1852.02232284,0.855,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990904_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10835.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990904_Technological_Communication_n4.gml,5663,2.11,5.0,559.0,-1847.40379019,0.642,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990905_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10840.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990905_Technological_Communication_n4.gml,5665,2.11,5.0,558.0,-1848.34899439,0.555,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990906_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10852.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990906_Technological_Communication_n4.gml,5665,2.18,11.0,231.0,-932.286516427,0.869,1.0,0.0,1.0,0.0
Route_Views_AS_graphs_1999-2000_as19990907_Technological_Communication_n4.gml_multigraphsimplifieddistribution.txt,Technological,Communication,10865.0,4.0,0,0,0,simplified,0,connected,/Volumes/Durodon/gmls/Technological/Communication/n4/Route_Views_AS_graphs_1999-2000_as19990907_Technological_Communication_n4.gml,5667,2.15,8.0,331.0,-1241.15368074,0.932,2.0,0.0,1.0,0.0
